,Method_Name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,VC_1,VC_2,VC_3,VC_4,VC_5,VC_6,VC_7,VC_8,VC_9,VC_10,VC_11,VC_12,VC_13,VC_14,VC_15,VC_16,VC_17,VC_18,VC_19,VC_20,VC_21,VC_22,VC_23,VC_24,VC_25,VC_26,VC_27,VC_28,VC_29,VC_30,VC_31,VC_32,VC_33,VC_34,VC_35,VC_36,VC_37,VC_38,VC_39,VC_40,VC_41,VC_42,VC_43,VC_44,VC_45,VC_46,VC_47,VC_48,VC_49,VC_50,VC_51,VC_52,VC_53,VC_54,VC_55,VC_56,VC_57,VC_58,VC_59,VC_60,VC_61,VC_62,VC_63,VC_64,VC_65,VC_66,VC_67,VC_68,VC_69,VC_70,VC_71,VC_72,VC_73,VC_74,VC_75,VC_76,VC_77,VC_78,VC_79,VC_80,VC_81,VC_82,VC_83,VC_84,VC_85,VC_86,VC_87,VC_88,VC_89,VC_90,VC_91,VC_92,VC_93,VC_94,VC_95,VC_96,VC_97,VC_98,VC_99,VC_100
68,partition,0,0,0,0,0,0,0.57354844,0.5170826,1.2733527,-0.026675712,-0.820683,-1.106382,-0.9033551,-0.446343,-0.47239685,-0.2527767,-0.5536958,-1.0059881,0.6340125,-0.22568718,-0.8971886,1.4254451,-0.5403844,1.350251,-0.26618734,0.6767007,3.1393561,-0.44906825,-0.8359761,-0.7044667,-0.16729775,-0.8567885,-0.4663377,-0.35421258,-0.26278883,-0.7244181,-0.30031365,-0.51455206,0.015307522,0.33316514,-0.23654595,-0.5681945,0.25178325,0.35374272,-1.0694063,-0.7945855,-0.68971884,-0.36918038,-0.4719233,2.742417,1.472811,1.394716,-0.5183287,-0.32808232,-0.47936586,0.026099581,2.9831202,2.0938287,0.5340915,-0.037301295,-0.87735635,-1.0176132,-1.0623883,0.11136748,-0.4542675,0.52689177,-0.092527606,-0.088240564,0.034331445,-0.22172964,-0.5226186,-0.49814177,-0.9408093,-0.64672005,-0.5262793,-0.808009,0.69689584,-0.9102516,-0.5566377,0.8295257,1.0887688,-0.3681886,0.11524748,-0.41262683,-0.28950784,0.38674945,0.6523945,-0.5386128,-0.5449536,-0.786039,-0.7592302,-0.95725775,-0.516751,0.72863317,-0.19664787,0.5869796,-0.6644643,0.6908504,-0.3152593,1.4410119,0.71662307,-0.47685704,0.13540876,1.3314012,-0.058392137,-0.7852396
69,polevl,1,1,0,1,1,1,1.6221261,0.8764175,1.3702551,-0.0001366185,-0.8388262,-0.9414515,-0.7778058,-0.47489175,-0.56788313,0.026063407,-0.5760752,-0.6099911,0.5503715,-0.15451261,-0.78689027,1.2381033,-0.41312152,1.3260698,-0.37668562,0.86544484,2.9066436,-0.5060169,-1.1075463,-0.72548115,0.383886,-0.79527974,-0.22495349,0.21566147,-0.4625862,-0.7818423,0.18946943,-0.5926525,0.10675016,0.08083534,-0.36262718,-0.52639276,0.075467266,0.07176477,-0.9793625,-0.78930604,-0.54927474,-0.42401657,-0.3740544,2.2544281,1.2499022,2.009567,-0.63805205,0.3897577,-0.56862915,0.19456719,3.2304199,1.557145,0.7886451,-0.21074097,-0.70725954,-0.986754,-1.0495498,0.37994337,-0.46987244,0.6112941,-0.23494564,0.48044434,0.4592365,-0.632336,-0.26732603,-0.39545202,-0.6979305,-0.39199817,-0.44304982,-0.64265877,0.7185455,-0.95827675,-0.37057504,0.96517175,0.9541973,-0.009323598,-0.030833088,-0.30486402,-0.572585,0.97602034,0.5342267,-0.29556057,-0.5186572,-0.85427624,-0.6130374,-0.95324206,-0.40108266,0.85731906,-0.061252832,1.4408149,-0.7451606,0.92985886,0.17241764,2.0298655,1.0230205,-0.41931245,0.14566416,1.7886178,0.3072465,-0.8862309
70,pooledMean,1,1,1,0,0,1,1.5840275,1.5891762,0.8156719,-0.21586291,-0.5106656,-0.8633436,-1.2828395,-0.44228697,-0.605602,0.22103167,-0.6629925,-0.89473206,0.20754062,-0.13508494,-0.9094409,0.6880195,-0.39950508,1.8899908,-0.32435244,0.58276284,2.9743304,-0.54627585,-1.0848367,-0.7151422,1.1623333,-1.0603596,-0.14139406,-0.070036724,-0.42706597,-0.9018163,0.8057356,0.23830251,0.003435202,-0.18323573,-0.19125041,-0.53158367,0.12145569,0.037433688,-1.0703121,-0.78336954,-0.5940345,-0.26182047,-0.372548,2.750152,1.1359863,1.6696603,-0.5670158,1.5202333,-0.64322096,0.08934659,2.937136,1.4481269,0.3389364,-0.09733331,-0.8389362,-0.9918192,-0.6168847,0.2447924,-0.4686528,0.42563742,0.008399507,0.033071246,0.30098525,-0.67814964,-0.319168,-0.68423826,-0.8827111,-0.52400374,-0.5049958,-0.6544965,0.55666184,-0.99716485,-0.42283654,0.925799,0.8115293,-0.4217856,0.17640406,-0.19646414,-0.471818,0.8446907,0.25895405,-0.41230822,-0.4991032,-0.8778282,-0.8703491,-1.0552702,-0.39836448,0.9066236,-0.20407641,1.0841823,-0.82452226,0.9976912,0.108472,1.7018294,1.496746,-0.39468277,0.5123911,1.4737195,-0.1271514,-0.78420955
71,pooledVariance,1,1,1,0,0,1,1.748995,1.4198762,0.8067886,-0.3104705,-0.56869966,-0.88172555,-1.3208468,-0.44160765,-0.59848034,0.3145018,-0.6583691,-0.997741,0.09272707,-0.17448917,-0.8885342,0.8280888,-0.4434505,1.8659805,-0.32666647,0.591093,3.188238,-0.5218855,-1.1018783,-0.71295846,1.1703011,-1.1044298,-0.1571273,-0.10116867,-0.40743974,-0.8996382,0.9160565,0.27648637,0.049894854,-0.10128992,-0.2528297,-0.54377997,0.07924267,0.0530779,-1.0728042,-0.7867131,-0.62648815,-0.19847159,-0.3732069,2.8712375,1.3095083,1.618624,-0.5258748,1.2979496,-0.6143391,0.059396174,2.6730773,1.5576272,0.2106295,-0.043936137,-0.8643855,-1.0130442,-0.7330169,0.2323033,-0.4576203,0.44932115,-0.027241617,-0.14763604,0.43466464,-0.682202,-0.3292088,-0.7403623,-0.9150708,-0.5397575,-0.5048602,-0.6511386,0.78233016,-1.015941,-0.38603094,0.98299086,0.86808795,-0.36309934,0.086473644,-0.08237999,-0.5330225,0.66284126,0.22100954,-0.4273784,-0.54222816,-0.92423093,-1.0321246,-1.0820832,-0.3991558,1.0851911,-0.30583715,1.1573726,-0.86078763,1.0167143,0.12532538,2.0386112,1.2747276,-0.39426768,0.4116467,1.5368643,-0.005277103,-0.75236887
72,power,0,1,0,0,0,1,0.34736073,1.0257133,1.4073945,0.053461287,-0.6243079,-0.99997056,-0.8130216,-0.45777547,-0.43345487,-0.37913814,-0.6411457,-0.6096945,0.61831516,-0.12677741,-0.85725003,1.4663198,-0.69624317,0.69548476,-0.27872893,0.70512843,2.7458723,-0.3718202,-0.9734643,-0.68984824,-0.064952284,-0.6899017,-0.42671493,-0.07748921,-0.42906243,-0.72728664,-0.4245894,-0.78568786,0.15802376,0.3891672,-0.3080422,-0.6048935,0.075579256,-0.19436805,-0.99428624,-0.75187343,-0.5794567,-0.47407436,-0.3501721,2.1651742,1.8871309,1.4125967,-0.71356,0.58836913,-0.5568976,0.024467114,2.6941407,1.9681591,0.7385774,-0.2992428,-0.63160837,-0.92425936,-0.88751936,-0.10412885,-0.47539246,0.6065718,0.14208578,0.56094795,0.044712983,-0.35518587,-0.404804,-0.44116467,-0.8083483,-0.5196239,-0.4845211,-0.747795,0.66886777,-0.8857515,-0.47261515,1.4194059,1.1667874,-0.46395245,0.43932998,-0.6045731,-0.35937196,1.0147452,0.9734474,-0.46111518,-0.54964435,-0.6979594,-0.42634988,-0.8821087,-0.43486083,1.0087175,0.036751434,0.67851466,-0.5527405,0.78457606,-0.19305333,0.94045043,1.5069901,-0.49804118,0.41723192,1.37079,-0.06907842,-0.8832597
73,product,1,1,1,1,1,1,1.4741672,0.70217615,1.0254334,0.27667752,-0.692965,-0.9146273,-0.9314959,-0.33710602,-0.5942889,0.06947129,-0.52663463,-0.46965757,0.4800435,-0.2983023,-0.8150141,0.8431052,-0.6264473,1.7450702,-0.30872202,0.76574636,2.650988,-0.56505984,-0.9699859,-0.73836225,0.61183786,-0.7805996,-0.36796528,-0.20440483,-0.3834365,-0.8223288,0.20282014,-0.36310625,0.14268622,-0.09795558,-0.4718168,-0.5207125,0.3315408,0.26513726,-1.1136425,-0.75482696,-0.7282233,-0.37933436,-0.47426564,2.2039595,1.6491704,1.5895722,-0.39900017,0.5393325,-0.44742206,0.22599155,3.1485012,1.4797236,0.8288026,-0.10430932,-0.8888721,-1.004475,-0.8389116,0.7029618,-0.3611792,0.58552337,-0.12995197,0.6491784,0.051907584,-0.42599308,-0.20386456,-0.6006329,-0.9288586,-0.52787083,-0.48936284,-0.69693524,0.2943346,-1.099902,-0.510029,0.5335822,0.61911947,0.15379137,0.18396173,-0.13365398,-0.70051676,0.72767574,0.6803959,-0.47221252,-0.48059615,-0.72139275,-0.63863164,-0.9617746,-0.42358682,0.6920062,0.10292834,1.1890935,-0.7393155,0.7336705,0.22384885,1.4841089,1.0122977,-0.4338675,0.26473108,1.6453027,-0.24880873,-0.64204526
74,quantile,1,1,0,0,1,1,1.8519715,0.88486797,0.7167695,-0.17732558,-0.71528465,-0.8046644,-1.0093217,-0.42198974,-0.4856627,0.30655855,-0.53874785,-0.72680175,0.39117953,-0.15427355,-0.69791883,0.8294736,-0.33101726,1.5524062,-0.34152985,1.0141408,2.571441,-0.5167882,-0.9497313,-0.76232725,0.83273697,-0.69582826,-0.3944179,0.20145199,-0.426505,-0.76250887,0.64647275,-0.46376723,0.09771167,-0.10373552,-0.37308964,-0.48454753,0.36753732,0.16786161,-0.99676585,-0.73006576,-0.55201733,-0.40206358,-0.4077242,1.5608002,1.7057432,1.8557165,-0.4310071,0.03416636,-0.33908504,0.45675877,2.6155665,2.1491487,0.49941236,-0.23584187,-0.60588574,-0.884403,-0.9192205,0.11359955,-0.38634858,0.3403291,-0.19452086,0.07757985,0.60805434,-0.58463347,-0.25853088,-0.6071597,-0.8200102,-0.48878065,-0.45242244,-0.70155954,0.48596546,-0.9495099,-0.29458725,1.3642863,0.89532375,-0.2722271,0.12719981,-0.1205175,-0.542853,0.395679,0.7028332,-0.35773152,-0.5201882,-0.8408878,-0.7301451,-0.8902905,-0.4140284,1.3120894,0.12284824,1.2949318,-0.67915016,0.83971053,0.4126876,2.1048224,0.7002505,-0.3700545,0.22409329,1.867681,0.36918378,-0.6031918
75,reverse,1,1,0,0,0,1,1.1576613,0.6788168,1.845533,0.223351,-0.69683367,-0.6847094,-0.79596055,-0.2736287,-0.4182971,-0.34868062,-0.5449807,-0.70007235,0.73789275,-0.15628071,-0.8076726,1.6860131,-0.69296145,1.3430945,-0.48414025,0.52031773,3.27152,-0.39405528,-1.1530836,-0.6489743,0.18880923,-0.8010222,-0.3574399,0.013597389,-0.41323057,-0.7032823,-0.0041481927,-0.59613365,0.057730522,0.4673189,-0.43408448,-0.47243834,0.078556344,0.074456304,-1.0811211,-0.7167737,-0.594017,-0.2901613,-0.3836323,2.9668927,0.85198087,1.3560355,-0.52196074,0.40040272,-0.4495511,0.13208298,2.92271,1.1272696,0.9666414,0.011471791,-0.6022429,-1.0727886,-0.9481296,0.44286564,-0.34038648,0.7994282,-0.21084362,0.3468265,0.0150063,-0.54390174,-0.2936804,-0.4235452,-0.7743288,-0.38309318,-0.46884865,-0.5703493,0.76793265,-0.9229913,-0.47463432,0.41420984,1.1251949,-0.35238332,-0.26898476,-0.46940577,-0.6486547,0.80775106,0.1631187,-0.43011436,-0.59553933,-0.8146624,-0.73278075,-0.9313703,-0.43717697,0.49464816,-0.16077662,1.0074731,-0.77110153,0.90489453,0.17367327,1.3335885,1.426191,-0.45094377,0.21486977,1.6543902,-0.18897669,-0.8292361
76,s_add,1,0,0,1,1,0,1.5488513,1.2161218,1.4911118,0.13670065,-0.83068866,-1.0751498,-1.0730748,-0.48018342,-0.49025485,-0.24237058,-0.7623927,-0.6550976,0.27168337,-0.08516543,-0.8673104,1.7472377,-0.7443365,1.01375,-0.49157134,0.8833461,3.596577,-0.40692288,-1.2099446,-0.7430599,0.20240083,-0.8928328,-0.4075988,0.021664685,-0.503902,-0.83554333,-0.18276256,-0.8508942,0.23733598,0.43677935,-0.20211752,-0.5474425,0.2927996,-0.17229325,-1.0542704,-0.7773656,-0.62156135,-0.23603353,-0.3558349,2.8557947,0.9967699,1.8806748,-0.66200906,0.70854867,-0.49869627,-0.06692546,3.2373614,1.5388389,0.6296343,-0.105790034,-0.69924355,-1.0524358,-1.0759653,0.05883068,-0.43158075,0.5080212,-0.17313933,0.74432945,0.34002846,-0.6722986,-0.47354236,-0.65168667,-0.94965523,-0.5551047,-0.47392994,-0.6555771,1.1171358,-0.9343789,-0.47389477,0.8927507,1.5387481,-0.50857013,-0.12682202,-0.5468888,-0.40182996,1.2605006,0.33169654,-0.31037536,-0.58843094,-0.8423527,-0.6395119,-1.0300299,-0.4378273,0.7772342,0.13965562,1.2830834,-0.8406154,1.2008748,-0.010876423,1.4782871,1.688776,-0.4559715,0.5362843,1.7578717,0.07413575,-1.0176253
77,safeNorm,1,1,1,1,1,1,1.8424286,1.8113745,0.2775654,-0.36647528,-0.6122365,-0.808699,-1.5041702,-0.516847,-0.62678796,0.485008,-0.6186655,-1.0157652,0.11736303,-0.17992084,-0.8396169,0.12485211,-0.34476396,2.0274765,-0.21784273,0.9594862,2.6380758,-0.585384,-0.94054973,-0.76062196,1.4070257,-1.0161957,-0.13328862,-0.118194066,-0.354706,-0.9523411,1.1611787,0.4692654,0.062419165,-0.49729037,-0.18155359,-0.5049873,0.20122549,0.3289699,-1.0671697,-0.8398509,-0.5855629,-0.36608347,-0.39819798,1.8766088,1.752318,1.6036949,-0.4056018,0.8156423,-0.55839205,0.3191897,2.638539,2.3663387,0.13037518,-0.20720409,-0.77482307,-0.9097489,-0.79312134,0.2574595,-0.51940817,0.29303584,-0.1246964,-0.26064193,0.6461339,-0.6387856,-0.2898227,-0.7788397,-0.8969862,-0.57389003,-0.45401436,-0.7658659,0.21138908,-0.98894215,-0.2970516,1.5111434,0.71717066,-0.45311925,0.22233963,0.013668644,-0.41242558,0.40268314,0.45046267,-0.36826596,-0.45868137,-0.9009012,-0.8596442,-1.0883743,-0.38821098,1.5605297,0.15720785,1.2844238,-0.7593365,0.8628517,0.17108382,1.9543786,0.7742839,-0.35173038,0.3387661,1.5870285,0.10211453,-0.6085722
78,sampleKurtosis,1,0,1,0,0,1,2.0006866,1.4413481,-0.0060897707,-0.4492543,-0.6898397,-0.5599506,-1.6028962,-0.51638794,-0.72300965,0.9378073,-0.6741432,-0.7512771,-0.006519925,-0.20645832,-0.69616675,0.102428116,-0.30826738,2.9008992,-0.30571935,0.8971851,3.1096714,-0.6149254,-0.8771347,-0.79548895,1.7906777,-0.9528773,-0.30982077,0.39575028,-0.32498425,-0.8646945,1.8235562,0.27133363,-0.21567495,-0.7471175,-0.15542336,-0.47156656,0.6372365,0.12167316,-0.9364019,-1.0296506,-0.58654225,-0.49950176,-0.40107754,1.4881085,0.85584277,2.1629987,-0.46517313,0.61635566,-0.7557522,0.7243838,3.0885904,1.5902805,-0.24941319,-0.3677279,-0.64732033,-0.90557855,-0.9028187,-0.06757346,-0.4205645,-0.30994943,-0.20513494,0.09550579,0.98334956,-0.9420703,-0.36465728,-0.7199873,-0.78520125,-0.6526504,-0.49107108,-0.8005718,0.5384259,-1.0327922,-0.14274982,0.94208205,0.5978413,-0.3828588,0.10503264,0.21700811,-0.6310966,0.5276879,0.24790786,-0.28210235,-0.37441218,-0.9896148,-0.9610148,-1.07651,-0.47276768,1.7169503,0.01906438,1.744299,-0.75061303,0.8113865,0.65025306,2.8817575,0.6572944,-0.30087587,0.44096884,1.2367254,0.94084907,-0.57083696
79,sampleSkew,1,0,1,0,0,0,2.3803034,1.4443884,0.14365011,-0.2621071,-0.63401985,-0.8887185,-1.4736563,-0.7111836,-0.7640367,0.9363213,-0.66137856,-0.6438383,-0.10722055,-0.22794299,-0.8080711,0.17500262,-0.46796855,2.4897573,-0.3465144,1.1778588,2.960115,-0.5746438,-0.8835012,-0.80941737,0.9219373,-0.9632088,-0.39544278,-0.13455549,-0.3781681,-0.7995037,1.3496673,-0.13742441,0.076046325,-0.6013877,-0.15908508,-0.55319417,0.63495815,-0.043125957,-0.8611406,-0.9061012,-0.6456054,-0.6165775,-0.3915715,1.5692732,1.5228381,2.4576557,-0.5299783,0.6691473,-0.8106631,0.2827453,3.2185173,2.2497056,-0.062842414,-0.48743698,-0.8248871,-0.8966667,-0.905463,-0.051882267,-0.526811,-0.12197526,-0.12288141,0.31425688,1.1035137,-0.7765809,-0.374731,-0.795278,-0.82626146,-0.63356805,-0.5321372,-0.8114915,0.5397332,-0.9986761,-0.17555892,1.410555,0.85614675,-0.0075495793,0.28092432,0.3950215,-0.5928007,0.6145113,0.40030432,-0.33398375,-0.40381157,-0.97452193,-0.86346203,-1.0529994,-0.44992304,1.8668739,-0.009482661,1.8874813,-0.7674803,0.8127135,0.371432,3.1452222,0.47248116,-0.3174518,0.40622792,1.5291061,1.0708617,-0.78108996
80,sampleVariance,1,1,1,0,0,1,1.455155,0.93184286,0.66992605,0.25194645,-0.70639735,-1.0174482,-1.1661985,-0.4712848,-0.6740238,0.5170233,-0.70446014,-0.74924195,0.24464884,-0.29191673,-0.91727567,0.49070162,-0.6747606,2.0974581,-0.3889294,0.71731955,2.8700316,-0.56154746,-0.81069046,-0.78510696,1.0253605,-0.92674285,-0.26792693,-0.19673106,-0.43051192,-0.9259165,0.5764436,0.03698048,-0.051872708,-0.26972696,-0.49710512,-0.54090065,0.53942853,0.018270118,-1.192862,-0.9163281,-0.70366716,-0.4016595,-0.45443407,2.1749191,1.4918308,1.5068712,-0.3699394,0.7081191,-0.6197731,0.8482048,2.9140718,1.5830455,0.45881903,-0.08380464,-0.9321561,-1.0570236,-0.87729627,0.43268868,-0.41074908,0.40734896,0.012551355,0.21486901,0.25072992,-0.5586544,-0.32336962,-0.6267694,-0.9526254,-0.7765043,-0.48775172,-0.80917364,0.4190524,-1.232713,-0.52775294,0.68337035,0.55012035,-0.0845774,0.44951624,-0.11660092,-0.75849134,0.5839097,0.90649706,-0.61022156,-0.49970835,-0.72634,-0.7957484,-1.0326253,-0.44946063,1.1432016,0.6148705,1.0159912,-0.7473249,0.8179643,0.2313712,1.7090521,0.8640516,-0.52200884,0.3406558,1.3701768,-0.16200277,-0.6976298
81,sampleWeightedVar,0,0,0,0,0,1,1.3476377,1.1500889,1.0735,-0.27267608,-0.77926326,-0.9036431,-1.2215064,-0.36665285,-0.5494111,0.114842415,-0.6940636,-0.9747828,0.06706323,-0.20099531,-0.8989025,1.3100463,-0.6283777,1.4595119,-0.38471392,0.49263337,3.6641507,-0.43433383,-1.1522901,-0.716324,0.8000531,-1.0505862,-0.27061826,-0.025122141,-0.41769668,-0.872289,0.57057756,-0.08738491,0.08047067,0.21352929,-0.31939465,-0.6000506,0.017993608,-0.00021604728,-1.1161189,-0.8330438,-0.6739446,-0.15849933,-0.38006857,2.9319851,1.5950888,1.4740274,-0.5507534,0.7105126,-0.48751095,0.030532707,2.5777776,1.545117,0.18554083,0.026317203,-0.84772164,-1.0714068,-1.0569646,0.079689085,-0.45934907,0.5130928,-0.039361287,0.006991404,0.296461,-0.628579,-0.39263728,-0.7150079,-0.9589706,-0.62067866,-0.49968448,-0.6904309,1.1574072,-1.0572454,-0.40900758,0.96842957,0.9664371,-0.3471145,-0.04795058,-0.18478179,-0.5444024,0.69685763,0.37324384,-0.48435006,-0.62165666,-0.9063747,-1.0202891,-1.0876292,-0.42007095,1.1484088,-0.18494466,1.0199022,-0.84105843,1.0348577,0.122806475,1.9524423,1.2291245,-0.45434326,0.32836884,1.3785058,0.0032300376,-0.7356162
82,scale,1,1,0,0,0,1,1.1147358,0.848319,1.7754529,-0.051054046,-0.69101185,-0.87247884,-0.840104,-0.46566838,-0.50716716,-0.047876608,-0.6480763,-0.68731475,0.43434176,-0.15114494,-0.848933,1.8742636,-0.672716,1.0929505,-0.4924956,0.56256384,3.79373,-0.37007967,-1.2018194,-0.6436728,-0.03071988,-0.8478995,-0.44724035,-0.022273518,-0.50232667,-0.6758989,-0.0799205,-0.8120979,-0.005071688,0.5300486,-0.2451137,-0.54177964,0.113852225,-0.1718355,-0.96791595,-0.7584597,-0.6227116,-0.35550547,-0.3417181,2.939789,0.81142455,1.6881953,-0.6408136,0.4394151,-0.56315184,-0.041850794,2.6325035,1.1359224,0.56285053,-0.27621186,-0.55788356,-1.0187268,-1.0179366,-0.13068691,-0.4342669,0.44321588,-0.1250594,0.3952042,0.28007716,-0.6414583,-0.40981597,-0.4953946,-0.68996793,-0.4564166,-0.4999066,-0.63926333,1.1328999,-0.8981542,-0.42350164,0.46447584,1.2569735,-0.13199799,-0.08632446,-0.33521548,-0.44773376,0.9914326,0.30898625,-0.37876588,-0.613696,-0.8626711,-0.7972121,-0.92262703,-0.42384666,0.63050157,-0.18061672,0.8625861,-0.822717,1.068526,0.03608962,1.82606,1.4823614,-0.45157096,0.35225222,1.3708992,0.09048776,-0.97514117
83,selection_sort,1,1,1,0,0,1,1.2601076,0.73367757,1.6621474,0.23343377,-0.82666326,-0.9825629,-0.9206991,-0.41016123,-0.45791855,-0.30432883,-0.56504637,-0.8215648,0.6209984,-0.13008292,-0.8670751,1.667713,-0.5602425,1.0039166,-0.31108567,0.7937869,2.844514,-0.42311057,-0.9505253,-0.75340855,0.15361582,-0.80105406,-0.31090066,-0.18908502,-0.4449018,-0.801313,-0.17726435,-0.8385598,0.24031511,0.35901836,-0.19934016,-0.5231437,0.2743149,-0.07859875,-1.0436655,-0.69729567,-0.5445293,-0.46986303,-0.44751453,2.7345257,1.1673021,1.5524409,-0.60109323,0.066183954,-0.44799593,0.049393944,2.6519525,1.7868847,1.0902745,-0.17011969,-0.7007427,-1.0419931,-1.0069244,0.26149014,-0.38785616,0.81638193,-0.23711808,0.23806645,0.46196666,-0.32967907,-0.3605616,-0.50148606,-0.9053586,-0.43475172,-0.50269216,-0.7584889,0.64102083,-0.8274162,-0.4255988,1.0533673,1.1483299,-0.69251287,0.22843595,-0.63307047,-0.2533419,0.76705223,0.6706776,-0.4245449,-0.56754464,-0.77693534,-0.6318234,-0.9593183,-0.47683683,0.77441543,-0.13026765,1.2387191,-0.6622285,1.176251,-0.115679875,1.1510017,1.2902204,-0.50917095,0.33651093,2.031062,-0.14732254,-0.88605076
84,sequential_search,0,0,0,1,1,0,0.6893609,1.6895756,1.2149144,0.20234649,-0.69428295,-0.8503819,-0.9132333,-0.3638346,-0.44525358,-0.16861254,-0.59485495,-0.4604285,0.6508056,-0.07853614,-0.851394,0.9459412,-0.71981996,1.362695,-0.38245633,1.0260907,3.0069501,-0.49266994,-1.0697861,-0.74503297,0.2488848,-0.6562043,-0.33105192,0.03465939,-0.44783297,-0.8290141,-0.08926389,-0.7197281,0.047113497,0.001299277,-0.14796498,-0.48020965,0.33599842,0.11124504,-1.0291021,-0.79365283,-0.5295776,-0.41306627,-0.40064874,1.9285504,0.86648816,1.5445515,-0.6304607,0.80080914,-0.1683386,0.37250486,3.3267112,1.3734609,0.912371,-0.31834528,-0.6817864,-0.9751277,-0.8643163,0.1278503,-0.40543267,0.49873826,-0.13848792,0.9105026,-0.018683821,-0.71921986,-0.300064,-0.5042065,-0.8314151,-0.4668418,-0.47261873,-0.6644706,0.48781735,-0.9021002,-0.42746484,0.59794235,0.9006972,-0.47530383,0.029087223,-0.6289264,-0.32649353,1.2660763,0.5109066,-0.3402609,-0.47836292,-0.7449162,-0.30297446,-0.9359622,-0.41371685,0.60692805,0.6293833,1.0197735,-0.7178155,0.86479735,0.14916936,0.68998295,1.6367176,-0.41393197,0.54315794,1.2967632,-0.21878155,-0.711243
85,set_min_val,1,1,0,0,0,1,0.40100548,1.6110773,1.524016,0.114192344,-0.74795717,-1.0442736,-0.890212,-0.51731,-0.44630897,-0.25676987,-0.6290468,-0.6610367,0.914678,-0.10403588,-0.90945184,1.5764923,-0.7277673,1.0686691,-0.457808,0.970969,3.3764713,-0.40796512,-1.1747053,-0.7315094,-0.053107724,-0.7815145,-0.34785485,-0.11687132,-0.47780922,-0.76428026,-0.44050285,-0.75410396,0.13089213,0.3365855,-0.036519296,-0.49809626,0.25380507,0.052821774,-1.0008423,-0.80313766,-0.56237143,-0.42865813,-0.3572025,2.5616698,0.9433348,1.8014404,-0.6897464,0.51259154,-0.3738257,0.12323252,3.3064642,1.6474686,0.92047536,-0.2805287,-0.6742617,-1.0152311,-1.1001171,-0.023187552,-0.47161043,0.7475665,-0.17344305,0.64119333,0.011367641,-0.6845371,-0.38768014,-0.52528363,-0.85425645,-0.436791,-0.4696052,-0.67719823,0.7905251,-0.85947907,-0.47097164,0.78062236,1.3965945,-0.53757757,-0.31022942,-0.7110001,-0.13329516,1.1487353,0.20510608,-0.38978258,-0.5494689,-0.82826287,-0.41313204,-0.942575,-0.44815043,0.48074234,0.3112869,0.627189,-0.74732304,0.84427387,-0.21952465,1.0034791,1.6721344,-0.43549177,0.55469817,1.4778794,-0.116764985,-0.8843679
86,shell_sort,1,1,1,0,0,1,1.5553501,1.1226308,1.298997,0.15339503,-0.7495716,-0.95801693,-1.0298539,-0.45980474,-0.48012793,-0.08097509,-0.5267023,-0.90064365,0.67497563,-0.07021961,-0.88248074,1.37147,-0.41707054,1.6457014,-0.45481113,1.1030948,2.581897,-0.5006365,-0.9644147,-0.75949633,0.61242443,-0.8672037,-0.1408513,-0.17261025,-0.42189783,-0.8415685,0.21528114,-0.25670204,0.042548656,0.17136534,-0.265628,-0.48232767,0.2916554,0.1615013,-1.1196964,-0.7175159,-0.58629644,-0.38493448,-0.4387009,2.9356935,1.3092276,1.9022229,-0.4225995,0.3657408,-0.48467597,0.25673035,3.1457129,1.9370139,0.87179524,-0.21074142,-0.82072353,-1.0492362,-0.9649765,0.6920905,-0.36818886,0.84542567,-0.2213373,0.22278343,0.23736842,-0.56499374,-0.2658731,-0.58364844,-0.9513278,-0.5095691,-0.4993068,-0.729236,0.50846297,-0.9452013,-0.46840256,1.1149361,1.3262255,-0.5281657,-0.25679544,-0.5183016,-0.43031958,0.6733024,0.4035378,-0.40969998,-0.5096402,-0.8440845,-0.66683954,-1.041404,-0.46667504,0.7956977,0.05548887,1.465104,-0.7596518,0.8704109,-0.12664394,1.27136,1.0364729,-0.4216516,0.17599176,2.0023992,-0.16367087,-0.8025441
